epoch,pressure,dpdt
1451635200.0,1.3684001574129446e-39,0.0
1452414970.8542714,1.3684001574129446e-39,0.0
1453194741.7085428,1.3684001574129446e-39,0.0
1453974512.562814,1.3684001574129446e-39,0.0
1454754283.4170854,1.3684001574129446e-39,0.0
1455534054.2713568,1.3684001574129446e-39,0.0
1456313825.1256282,1.3684001574129446e-39,0.0
1457093595.9798994,1.3684001574129446e-39,0.0
1457873366.8341708,1.3684001574129446e-39,0.0
1458653137.6884422,1.3684001574129446e-39,0.0
1459432908.5427136,1.3684001574129446e-39,0.0
1460212679.3969848,1.3684001574129446e-39,0.0
1460992450.2512562,1.3684001574129446e-39,0.0
1461772221.1055276,1.3684001574129446e-39,0.0
1462551991.959799,1.3684001574129446e-39,0.0
1463331762.8140705,1.3684001574129446e-39,0.0
1464111533.6683416,1.3684001574129446e-39,0.0
1464891304.522613,1.3684001574129446e-39,0.0
1465671075.3768845,1.3684001574129446e-39,0.0
1466450846.2311559,1.3684001574129446e-39,0.0
1467230617.085427,1.3684001574129446e-39,0.0
1468010387.9396985,1.3684001574129446e-39,0.0
1468790158.7939699,1.3684001574129446e-39,0.0
1469569929.6482413,1.3684001574129446e-39,0.0
1470349700.5025125,1.3684001574129446e-39,0.0
1471129471.3567839,1.6888482620973645e-39,4.10951631404375e-46
1471909242.2110553,1.617551126558295e-38,1.8578102687643243e-44
1472689013.0653267,4.911290438870857e-37,6.0909372288001346e-43
1473468783.919598,1.2620487831462714e-35,1.5555029687418667e-41
1474248554.7738693,2.6017850333319644e-34,3.1747533797363862e-40
1475028325.6281407,4.389151455121653e-33,5.295110645865844e-39
1475808096.482412,6.177020111138672e-32,7.358706643361238e-38
1476587867.3366835,7.3761435772339445e-31,8.667214899221782e-37
1477367638.1909547,7.585847385219098e-30,8.782365986090265e-36
1478147409.045226,6.807928824815888e-29,7.757848415540298e-35
1478927179.8994975,5.394132923757976e-28,6.044519380863949e-34
1479706950.753769,3.812605652480292e-27,4.197633628103272e-33
1480486721.60804,2.426206551674585e-26,2.622496051532858e-32
1481266492.4623115,1.4016170823416293e-25,1.4863295041427176e-31
1482046263.316583,7.405406939885276e-25,7.699428395734743e-31
1482826034.1708543,3.602356699811516e-24,3.6700730607544445e-30
1483605805.0251257,1.623156449548107e-23,1.6196050065848903e-29
1484385575.879397,6.811434246964691e-23,6.653592871544165e-29
1485165346.7336683,2.675283792348827e-22,2.557341501966763e-28
1485945117.5879397,9.878881918571696e-22,9.238096149353564e-28
1486724888.4422112,3.443757442306774e-21,3.149475563233605e-27
1487504659.2964823,1.1375481869367474e-20,1.0171865726469382e-26
1488284430.1507537,3.5727870132695094e-20,3.1230185290884665e-26
1489064201.0050251,1.0703071548187026e-19,9.144076744930128e-26
1489843971.8592966,3.067090139554284e-19,2.5607304681851685e-25
1490623742.7135677,8.429742917491012e-19,6.877216234183343e-25
1491403513.5678391,2.2275861136396923e-18,1.7756650101834333e-24
1492183284.4221106,5.672418352751525e-18,4.417749419899199e-24
1492963055.276382,1.3948353963764383e-17,1.0613291796787631e-23
1493742826.1306534,3.3184784225862825e-17,2.4669337353051273e-23
1494522596.9849246,7.652367653859098e-17,5.557901026351595e-23
1495302367.839196,1.71323688959873e-16,1.21574193113257e-22
1496082138.6934674,3.729728290701137e-16,2.5860050937483926e-22
1496861909.5477388,7.906869351655424e-16,5.3568827791816455e-22
1497641680.40201,1.634625607831415e-15,1.0822906088926275e-21
1498421451.2562814,3.3020531083094955e-15,2.138355763548076e-21
1499201222.1105528,6.556877609092915e-15,4.174078170470481e-21
1499980992.9648242,1.3105418177788621e-14,8.398031976732975e-21
1500760763.8190954,2.8415708949275934e-14,1.9634346023098475e-20
1501540534.6733668,7.639714639584813e-14,6.153274027073534e-20
1502320305.5276382,2.673241651915635e-13,2.4485016046683393e-19
1503100076.3819096,1.06835935352754e-12,1.0272699780301908e-18
1503879847.236181,4.238078535614872e-12,4.0649367243265295e-18
1504659618.0904522,1.5668739240907382e-11,1.4658999682639303e-17
1505439388.9447236,5.31114197643755e-11,4.8017542997876126e-17
1506219159.798995,1.6519379070583014e-10,1.437375740930714e-16
1506998930.6532664,4.743334818126252e-10,3.9644940486477067e-16
1507778701.5075376,1.2664362478896313e-09,1.0158147893554688e-15
1508558472.361809,3.16621404194427e-09,2.4363282926619746e-15
1509338243.2160804,7.460349717384618e-09,5.50691995208339e-15
1510118014.0703518,1.6663680448320983e-08,1.1802609292874388e-14
1510897784.924623,3.546879042526217e-08,2.4116200129739032e-14
1511677555.7788944,7.228072068784782e-08,4.7208651183790794e-14
1512457326.6331658,1.4162147438542778e-07,8.892452611911138e-14
1513237097.4874372,2.678014488656213e-07,1.618167360180335e-13
1514016868.3417087,4.904071350401642e-07,2.8547577144639134e-13
1514796639.1959798,8.72358580492396e-07,4.898252395047894e-13
1515576410.0502512,1.5115589014098921e-06,8.197284079240695e-13
1516356180.9045227,2.5575024334273505e-06,1.3413473025928215e-12
1517135951.758794,4.234634146212192e-06,2.1508007174131807e-12
1517915722.6130652,6.874759357322642e-06,3.3857705717637903e-12
1518695493.4673367,1.096137839548126e-05,5.24079479987361e-12
1519475264.321608,1.718944372289667e-05,7.987045544597427e-12
1520255035.1758795,2.6544675118409892e-05,1.1997410962807007e-11
1521034806.0301507,4.0407182280066524e-05,1.777766774139496e-11
1521814576.884422,6.0684690421108736e-05,2.6004444805761227e-11
1522594347.7386935,8.998110091856003e-05,3.757053798173149e-11
1523374118.592965,0.000131806409205832,5.363794768445397e-11
1524153889.447236,0.00019083411845848214,7.569878885486356e-11
1524933660.3015075,0.00027321221413898427,1.0564397890643536e-10
1525713431.155779,0.00038693349686057943,1.4583936049758104e-10
1526493202.0100503,0.0005422706156417914,1.992086751259164e-10
1527272972.8643217,0.0007522805150436619,2.6932258143720405e-10
1528052743.718593,0.001033382227785116,3.60492715522422e-10
1528832514.5728643,0.0014060110314059301,4.778696223122935e-10
1529612285.4271357,0.0018953509655166105,6.275432473914416e-10
1530392056.281407,0.0025321465958180406,8.166445652760741e-10
1531171827.1356783,0.0033535937313132185,1.053446831201402e-09
1531951597.9899497,0.0044043075698402805,1.3474648773694021e-09
1532731368.844221,0.005737365482170191,1.7095508315394387e-09
1533511139.6984925,0.0074154203656360985,2.151984617370468e-09
1534290910.552764,0.009511879225567678,2.688557604388062e-09
1535070681.407035,0.012112140399414635,3.3346478130133973e-09
1535850452.2613065,0.015314881647948884,4.107285147925628e-09
1536630223.115578,0.0192333902237657,5.025205230936876e-09
1537409993.9698493,0.023996925011967315,6.108890531247773e-09
1538189764.8241205,0.029752099942426103,7.380597644724697e-09
1538969535.678392,0.036664277117647276,8.864369753444615e-09
1539749306.5326633,0.04491895750480437,1.0586033501944555e-08
1540529077.3869348,0.05472315662566006,1.2573179758066698e-08
1541308848.241206,0.06630675246475215,1.4855127984898719e-08
1542088619.0954773,0.07992379282577021,1.746287423597193e-08
1542868389.9497488,0.09585374961744986,2.0429023096232536e-08
1543648160.8040202,0.1144027080587927,2.3787704220715302e-08
1544427931.6582913,0.13590447956617263,2.757447446208661e-08
1545207702.5125628,0.1607216281201816,3.182620691459051e-08
1545987473.3668342,0.1892464011933434,3.6580968520315205e-08
1546767244.2211056,0.2219015578248607,4.187788816758102e-08
1547547015.075377,0.259141088114954,4.77570174444241e-08
1548326785.9296482,0.30145082022891956,5.4259186377914936e-08
1549106556.7839196,0.34934891288951775,6.142585658110079e-08
1549886327.638191,0.40338623322985706,6.929897423625781e-08
1550666098.4924624,0.464146621711518,7.792082526402339e-08
1551445869.3467336,0.5322470475179489,8.733389486592469e-08
1552225640.201005,0.6083376593548575,9.758073339122778e-08
1553005411.0552764,0.6931017378774217,1.0870383018068108e-07
1553785181.9095478,0.7872555569849702,1.207454966953365e-07
1554564952.7638192,0.8915481619524906,1.3374775986589996e-07
1555344723.6180904,1.0067610727994696,1.4775226621500838e-07
1556124494.4723618,1.1337079214340005,1.6280019692855174e-07
1556904265.3266332,1.2732340309706653,1.7893219369815093e-07
1557684036.1809046,1.4262159452343,1.9618829483768672e-07
1558463807.0351758,1.5935609158587705,2.1460788090224586e-07
1559243577.8894472,1.776206353615221,2.3422962881461824e-07
