epoch,pressure,dpdt
1451635200.0,1.3684001574129446e-39,0.0
1452414970.8542714,1.3684001574129446e-39,0.0
1453194741.7085428,1.3684001574129446e-39,0.0
1453974512.562814,1.3684001574129446e-39,0.0
1454754283.4170854,1.3684001574129446e-39,0.0
1455534054.2713568,1.3684001574129446e-39,0.0
1456313825.1256282,1.6801933348313321e-34,2.1547094785937512e-40
1457093595.9798994,3.083894257601492e-29,3.95485088827864e-35
1457873366.8341708,2.7828235133442365e-25,3.5683753870466883e-31
1458653137.6884422,3.363298575729898e-22,4.309619593767057e-28
1459432908.5427136,9.937211616100532e-20,1.270062682657812e-25
1460212679.3969848,1.0529124934971247e-17,1.337540735420099e-23
1460992450.2512562,5.166090344739137e-16,6.490110610915358e-22
1461772221.1055276,1.4011352024029182e-14,1.7306036658890313e-20
1462551991.959799,2.3840502510081486e-13,2.87768735965966e-19
1463331762.8140705,2.7925648134712945e-12,3.2755261040847557e-18
1464111533.6683416,2.414403382867948e-11,2.7381722333242002e-17
1464891304.522613,1.625122854963057e-10,1.7744732431287424e-16
1465671075.3768845,8.876443998264015e-10,9.299297484100396e-16
1466450846.2311559,4.065197451564241e-09,4.074983098344736e-15
1467230617.085427,1.6024438644166435e-08,1.5336866115341164e-14
1468010387.9396985,5.5532382776826555e-08,5.066609493833267e-14
1468790158.7939699,1.7214952944412794e-07,1.4955309759078388e-13
1469569929.6482413,4.842735335670089e-07,4.0027657152499974e-13
1470349700.5025125,1.2511209390378323e-06,9.83426607022355e-13
1471129471.3567839,2.9985117190176492e-06,2.240902914501097e-12
1471909242.2110553,6.723862251484482e-06,4.777493942047447e-12
1472689013.0653267,1.4210340572503982e-05,9.600869640113157e-12
1473468783.919598,2.848278363383103e-05,1.830338102937006e-11
1474248554.7738693,5.4438002279449954e-05,3.328569989946396e-11
1475028325.6281407,9.967911255621911e-05,5.8018467898547866e-11
1475808096.482412,0.00017557751615008305,9.733424015287222e-11
1476587867.3366835,0.0002985774416847257,1.577385521155046e-10
1477367638.1909547,0.0004917471462765056,2.477262435928429e-10
1478147409.045226,0.0007865687049691842,3.780874305287399e-10
1478927179.8994975,0.0012249455744790419,5.621867848849779e-10
1479706950.753769,0.0018613945802468204,8.162000442584535e-10
1480486721.60804,0.0027653773697445118,1.1592928673162768e-09
1481266492.4623115,0.00402371637630492,1.613729212457103e-09
1482046263.316583,0.005743032568326636,2.2048992759907393e-09
1482826034.1708543,0.008052137271061062,2.961260593526498e-09
1483605805.0251257,0.011104308586900456,3.9141900458580566e-09
1484385575.879397,0.01507938468141139,5.097749002463435e-09
1485165346.7336683,0.02018561148597535,6.54836837847065e-09
1485945117.5879397,0.02666119094575045,8.304464605599598e-09
1486724888.4422112,0.03477548726789343,1.0406001042094177e-08
1487504659.2964823,0.04482986189826477,1.2894011843734316e-08
1488284430.1507537,0.05715812220935985,1.581010657626353e-08
1489064201.0050251,0.07212658310504103,1.9195973809084127e-08
1489843971.8592966,0.09013375399961936,2.309290068478328e-08
1490623742.7135677,0.11160967514163611,2.754132322897552e-08
1491403513.5678391,0.13701493649234467,3.258041924950666e-08
1492183284.4221106,0.1668394190547722,3.8247752399381984e-08
1492963055.276382,0.2016008026406644,4.4578972650076687e-08
1493742826.1306534,0.24184288571453408,5.160757529398856e-08
1494522596.9849246,0.2881337624653715,5.936471784919941e-08
1495302367.839196,0.34106390001047937,6.78790919860217e-08
1496082138.6934674,0.4012441550505499,7.717684587775552e-08
1496861909.5477388,0.4693037647852208,8.728155119142431e-08
1497641680.40201,0.5458883418427245,9.821420823568076e-08
1498421451.2562814,0.6316578977089004,1.0999328250902075e-07
1499201222.1105528,0.7272849139307431,1.2263476596748797e-07
1499980992.9648242,0.8334524754348638,1.3615225668227825e-07
1500760763.8190954,0.9508524757977246,1.5055705111290773e-07
1501540534.6733668,1.0801839003465328,1.6585824391917102e-07
1502320305.5276382,1.2221511896233532,1.820628310216458e-07
1503100076.3819096,1.3774626830501038,1.991758124530926e-07
1503879847.236181,1.5468291405906374,2.172002923843353e-07
1504659618.0904522,1.730962338804425,2.361375745261613e-07
1505439388.9447236,1.9305737368791094,2.559872518718253e-07
1506219159.798995,2.1463732079482303,2.767472904213068e-07
1506998930.6532664,2.379067831160341,2.9841410708987285e-07
1507778701.5075376,2.629360740452814,3.2098264242822143e-07
1508558472.361809,2.897950026694327,3.444464290634108e-07
1509338243.2160804,3.185527690683618,3.687976569193426e-07
1510118014.0703518,3.4927786453541203,3.9402723631878495e-07
1510897784.924623,3.820379766364455,4.201248600353662e-07
1511677555.7788944,4.168998991024831,4.470790652801621e-07
1512457326.6331658,4.539294466182904,4.748772964899572e-07
1513237097.4874372,4.931913746258097,5.035059696377618e-07
1514016868.3417087,5.347493043035493,5.329505386113694e-07
1514796639.1959798,5.786656529103167,5.631955640072566e-07
1515576410.0502512,6.250015696915826,5.942247844664618e-07
1516356180.9045227,6.738168775388399,6.26021190454322e-07
1517135951.758794,7.2517002056803195,6.585671001665545e-07
1517915722.6130652,7.791180177420324,6.918442370409437e-07
1518695493.4673367,8.357164226075964,7.258338081698035e-07
1519475264.321608,8.950192891473005,7.605165827224259e-07
1520255035.1758795,9.570791436628769,7.958729692912503e-07
1521034806.0301507,10.219469625028733,8.318830908424538e-07
1521814576.884422,10.896721553250316,8.685268556932428e-07
1522594347.7386935,11.603025534402859,9.057840226825173e-07
1523374118.592965,12.338844026274064,9.436342585011411e-07
1524153889.447236,13.104623596418383,9.820571850688992e-07
1524933660.3015075,13.900794914860684,1.0210324149473544e-06
1525713431.155779,14.727772763758367,1.0605395730908393e-06
1526493202.0100503,15.585956052457906,1.100558303761421e-06
1527272972.8643217,16.475727826005393,1.1410682621356191e-06
1528052743.718593,17.397455255440466,1.182049090942982e-06
1528832514.5728643,18.35148959912477,1.2234803833181425e-06
1529612285.4271357,19.338166125893785,1.2653416338456632e-06
1530392056.281407,20.357803992895107,1.3076121804450264e-06
1531171827.1356783,21.410706073420585,1.3502711402436178e-06
1531951597.9899497,22.497158732728455,1.3932973428751834e-06
1532731368.844221,23.617431552582826,1.4366692647176601e-06
1533511139.6984925,24.77177700789533,1.4803649674635268e-06
1534290910.552764,25.9604301012556,1.5243620441173085e-06
1535070681.407035,27.183607963218986,1.5686375750817852e-06
1535850452.2613065,28.441509427885382,1.6131680964682008e-06
1536630223.115578,29.73431459450735,1.6579295821846472e-06
1537409993.9698493,31.062184386630403,1.7028974407664467e-06
1538189764.8241205,32.42526012055616,1.7480465273349828e-06
1538969535.678392,33.823663094819516,1.7933511705435177e-06
1539749306.5326633,35.25749421188439,1.838785213900555e-06
1540529077.3869348,36.72683364249986,1.8843220704733376e-06
1541308848.241206,38.23174054211809,1.9299347896566545e-06
1542088619.0954773,39.772252827587224,1.9755961344676443e-06
1542868389.9497488,41.34838702099695,2.021278667670143e-06
1543648160.8040202,42.960138166184144,2.066954844950124e-06
1544427931.6582913,44.607479821986324,2.112597113342863e-06
1545207702.5125628,46.29036413496822,2.1581780131476197e-06
1545987473.3668342,48.00872199301242,2.2036702816364795e-06
1546767244.2211056,49.762463259950486,2.2490469569764736e-06
1547547015.075377,51.55147709026633,2.294281480919714e-06
1548326785.9296482,53.37563232189861,2.3393477989598033e-06
1549106556.7839196,55.23477794428982,2.3842204568268008e-06
1549886327.638191,57.12874363805549,2.4288746923419208e-06
1550666098.4924624,59.05734038203896,2.4732865218275904e-06
1551445869.3467336,61.02036112298863,2.517432820420616e-06
1552225640.201005,63.017581502723864,2.561291395792625e-06
1553005411.0552764,65.04876063735504,2.604841054913545e-06
1553785181.9095478,67.11364194296463,2.648061663626727e-06
1554564952.7638192,69.21195400204705,2.6909341989230924e-06
1555344723.6180904,71.3434114650067,2.7334407939007277e-06
1556124494.4723618,73.50771598107355,2.77556477548663e-06
1556904265.3266332,75.70455715311167,2.8172906950860123e-06
1557684036.1809046,77.933613510988,2.8586043523761556e-06
1558463807.0351758,80.19455349838013,2.8994928125460166e-06
1559243577.8894472,82.48703646817137,2.939944417303524e-06
1560023348.7437186,84.81071368186569,2.9799487900397095e-06
1560803119.59799,87.1652293088005,3.01949683556047e-06
1561582890.4522612,89.55022142125664,3.0585807348304993e-06
