epoch,train_loss,test_loss
339,8.918839292540235e-06,0.0006831236261694522
340,9.83457223989822e-06,0.0006730056077437687
341,8.166198249717547e-06,0.0006937627482936174
342,9.383035881044704e-06,0.0006779900505176611
343,1.0207070191479664e-05,0.0007306457813352939
344,8.151698128682046e-06,0.0007862219074123652
345,8.89955105466155e-06,0.000742763483272442
346,8.970156451718699e-06,0.0006853996149430079
347,9.0158208695794e-06,0.0007380091841641291
348,9.11382149236208e-06,0.0007308969586367973
349,8.326414120701359e-06,0.0007278072572455241
350,1.0080570893277442e-05,0.000720299886035553
351,8.263789172028387e-06,0.0008008004593152277
352,9.46660164428382e-06,0.0007638983284833199
353,1.1935464714750966e-05,0.000726558247344766
354,8.278610882738437e-06,0.0007627353125743949
355,1.009446662425699e-05,0.0007221222439869907
356,7.874990639104103e-06,0.0007354574696144097
357,8.325556664072582e-06,0.000815492036439757
358,8.62266748242746e-06,0.0008266242834355526
359,7.256491168469928e-06,0.0008372309481329108
360,8.4080992702586e-06,0.0008274681539605257
361,8.558989260292876e-06,0.0008386658630225804
362,7.44659118061883e-06,0.000744595782552179
363,7.14706333549377e-06,0.0008939572925087167
364,7.89397839294172e-06,0.000831067235071025
365,7.106239046860398e-06,0.0009037128565427283
366,7.657090545456832e-06,0.0008390073546637943
367,9.134047255744147e-06,0.0008441121181022027
368,9.462769368330834e-06,0.0008001468364510043
369,7.656555216438112e-06,0.0007869537169454181
370,8.085430672639842e-06,0.000800214731305349
371,8.228725943564103e-06,0.0007813506554708565
372,8.302668763130546e-06,0.0008412017160122614
373,7.38154866089994e-06,0.0009318889720682157
374,7.5477495869336055e-06,0.000800069998590378
375,8.293891283546355e-06,0.0008757095798418133
376,7.014931762884002e-06,0.0008167591925925852
377,7.665337508910853e-06,0.0008264604209188926
378,8.912253385937255e-06,0.0008635173270235872
379,6.608367068959244e-06,0.0008679484106971469
380,8.186880778391872e-06,0.000911357366083559
381,7.713883883079338e-06,0.0008456423048493999
382,7.3210873772758044e-06,0.0008330860341492084
383,6.932186886825338e-06,0.0007795235409172495
384,7.383265134072084e-06,0.0007918419442748101
385,7.09177044615654e-06,0.0007784908708675754
386,8.710929729169528e-06,0.0007498558709564597
387,6.767932218456106e-06,0.000832618380710218
388,7.419669191440684e-06,0.0008171512146294514
389,7.481469866923782e-06,0.0008889658289455948
390,6.7944672662834955e-06,0.0008564377983268721
391,7.1882485376416015e-06,0.0009491452572264637
392,7.776377135498408e-06,0.0009387225661457292
393,6.886665895841851e-06,0.0008875641439262284
394,7.206890158237492e-06,0.0009122662647838076
395,7.692453589942697e-06,0.0008829531038689752
396,7.5203150638222165e-06,0.0009869979409045575
397,6.09680631330233e-06,0.0008867059984547241
398,6.08550188587742e-06,0.000845874324113538
399,7.417209528389671e-06,0.0009099242562549327
400,6.762489395511623e-06,0.000891178578120327
401,6.5339066653043925e-06,0.0008260710661268218
402,7.446954949094001e-06,0.0009070791304118371
403,6.927142393482637e-06,0.0009216139131836192
404,6.3301811219564395e-06,0.0008320326655159464
405,5.829876049618248e-06,0.000882675023941567
406,6.881231377283606e-06,0.0008976433068228014
407,6.645290543780482e-06,0.0009157188715383227
408,7.000812846167894e-06,0.0008411683994850274
409,6.9526542509160765e-06,0.0008882364198239939
410,5.773208153287284e-06,0.0009439799621494179
411,6.991804510265026e-06,0.0008730255606086289
412,7.091274456500357e-06,0.0009144392310772811
413,6.675429335919384e-06,0.0008165689285884913
414,5.3406486102858254e-06,0.000839891193002338
415,6.451123544610919e-06,0.0008988130504810739
416,6.509879145911467e-06,0.0009118542816119743
417,6.392013166917492e-06,0.0009116665945250381
418,6.516735374453639e-06,0.0009885460981784242
419,7.0461430297541485e-06,0.0008859473579391444
420,6.736904103267814e-06,0.0008554468507747625
421,6.697081373374658e-06,0.0008588146846994442
422,6.848159277913405e-06,0.0010193898150487946
423,6.696896579901826e-06,0.0009119533198128065
424,6.749027664035076e-06,0.0009929606640484549
425,5.884106053162424e-06,0.0009377172752773745
426,6.546396258718582e-06,0.0008855298376360996
427,6.682304247253621e-06,0.0008339725197925652
428,5.9736965732453815e-06,0.0009410833546162463
429,5.434007180965112e-06,0.0009350236067920184
430,5.362272700346274e-06,0.0009234676263137123
431,5.827285313076712e-06,0.0009310263451390821
432,4.811614646353764e-06,0.0009664377163014224
433,6.451717933723208e-06,0.000963641137476853
434,6.016770496968932e-06,0.0009003549294854538
435,6.201019104860979e-06,0.0009612249906665786
436,5.645582638945913e-06,0.0009833553711594118
437,5.586046573897035e-06,0.0009371767137846484
438,6.0841479332487745e-06,0.0008990821567325921
439,5.334008437129201e-06,0.0009385959267133744
440,5.68890837589956e-06,0.0009350911170601552
441,5.714176719624657e-06,0.0008306480647964539
442,5.202569946705948e-06,0.0008953500235682468
443,5.272844406297631e-06,0.0009252999356039199
444,5.096404340157243e-06,0.0008877786190823551
445,5.462762583455025e-06,0.0008639950765600037
446,4.499812073915494e-06,0.001002010462247144
447,5.956340052429928e-06,0.0009110366806425825
448,5.2443470042799865e-06,0.001028654466870538
449,5.266530003649013e-06,0.001002338669016381
450,5.87243639901002e-06,0.0009894465689064941
451,4.730874172218172e-06,0.000982436292774351
452,5.321115621589237e-06,0.0009822751392841217
453,5.34445900283432e-06,0.0008817329525382692
454,5.648417556559392e-06,0.0009473290250474003
455,5.617245409876677e-06,0.0009122130651547016
456,5.613863931312853e-06,0.000992190739838627
457,5.010377778201193e-06,0.0009714308498139486
458,5.507037270346105e-06,0.0009057928723407396
459,4.34445459726126e-06,0.000924768603610029
460,4.867606107885955e-06,0.0009888517762591978
461,5.315586398506429e-06,0.0008848756273726559
462,4.2746639674253225e-06,0.0008901560163808012
463,4.4747470040052715e-06,0.0009882373045443135
464,4.204825417166201e-06,0.0009511343978305597
465,5.297458552342085e-06,0.0009848912691888306
466,4.5306119768786e-06,0.0009279711561296635
467,5.367478701473898e-06,0.0009233841591212281
468,4.458747593579696e-06,0.0010204826838603228
469,5.421901297189344e-06,0.0009817333019933965
470,5.10929556615845e-06,0.0010080658100488301
471,5.029873618739727e-06,0.0008937435826183129
472,4.902359233172914e-06,0.000976833530578667
473,4.990429004976431e-06,0.00097331157103602
474,5.619104085606243e-06,0.001000449598615722
475,4.838571060671571e-06,0.000908936225756358
476,5.232065422197033e-06,0.0010330989794194024
477,5.10119570035473e-06,0.0008969173235575936
478,5.39179838685737e-06,0.0010966234308673875
479,4.323473114945605e-06,0.0009837638414079595
480,4.076751706459338e-06,0.0010020199165410304
481,4.907849578199392e-06,0.0009350663266366499
482,4.653559883339452e-06,0.0010045800319279476
483,5.656948127188763e-06,0.0009976340937610626
484,4.672206452920154e-06,0.0009313544492043189
485,3.867938043045937e-06,0.0010451096571807393
486,4.305558949970243e-06,0.0010000917724910048
487,4.305145257341372e-06,0.0009472566996051187
488,5.712785808334239e-06,0.0010034654657112806
489,5.8213814847581835e-06,0.0009868740379798428
490,4.235466503770952e-06,0.0009718249085987433
491,4.620888454973318e-06,0.0009682912957418232
492,4.4480379726836036e-06,0.0009861206590495854
493,4.428325092165918e-06,0.0009435318613151884
494,4.454121329790549e-06,0.000950859383423945
495,4.236427179740496e-06,0.0010161151598519307
496,3.882871776229334e-06,0.001001492705006857
497,3.943313474371516e-06,0.0009766045805422023
498,5.032233180256841e-06,0.0009737712814857139
499,4.593165929323871e-06,0.0010208358642103121
500,3.676449501728467e-06,0.0009402933457653435
