epoch,pressure,dpdt
1451635200.0,1.3684001574129446e-39,0.0
1452414970.8542714,1.3684001574129446e-39,0.0
1453194741.7085428,1.3684001574129446e-39,0.0
1453974512.562814,1.3684001574129446e-39,0.0
1454754283.4170854,1.3684001574129446e-39,0.0
1455534054.2713568,1.3684001574129446e-39,0.0
1456313825.1256282,1.3684001574129446e-39,0.0
1457093595.9798994,1.3684001574129446e-39,0.0
1457873366.8341708,1.3684001574129446e-39,0.0
1458653137.6884422,1.3684001574129446e-39,0.0
1459432908.5427136,1.3684001574129446e-39,0.0
1460212679.3969848,1.3684001574129446e-39,0.0
1460992450.2512562,6.71100838163188e-39,6.851510536657419e-45
1461772221.1055276,7.923331786429509e-36,1.0152496383626527e-41
1462551991.959799,4.154126140941254e-33,5.317206697894445e-39
1463331762.8140705,9.495706315286721e-31,1.212428625934079e-36
1464111533.6683416,1.1052472278079815e-28,1.40522246438264e-34
1464891304.522613,7.377271832591487e-27,9.31908017593253e-33
1465671075.3768845,3.0973972542043204e-25,3.8775808550879538e-31
1466450846.2311559,8.799903087534945e-24,1.0888023469468345e-29
1467230617.085427,1.793569800165818e-22,2.187271760605377e-28
1468010387.9396985,2.749599833151307e-21,3.2961514771365266e-27
1468790158.7939699,3.295727063873537e-20,3.8739163742929275e-26
1469569929.6482413,3.1890558678698605e-19,3.667081355784064e-25
1470349700.5025125,2.55851340314016e-18,2.872135838478424e-24
1471129471.3567839,1.7404542192240295e-17,1.9038963443910324e-23
1471909242.2110553,1.0231192045964496e-16,1.0888760179006545e-22
1472689013.0653267,5.282011523717683e-16,5.461722884090839e-22
1473468783.919598,2.4282949938144523e-15,2.436733600691012e-21
1474248554.7738693,1.0060586090099141e-14,9.787864030155812e-21
1475028325.6281407,3.7954635432025156e-14,3.5772110728592374e-20
1475808096.482412,1.3156687917860672e-13,1.2005096527241874e-19
1476587867.3366835,4.223767634727244e-13,3.72942746835337e-19
1477367638.1909547,1.2645664545076554e-12,1.0800476658262617e-18
1478147409.045226,3.552498989023226e-12,2.934108811560195e-18
1478927179.8994975,9.415337745404601e-12,7.518668752834303e-18
1479706950.753769,2.3656203291545676e-11,1.8262885138797853e-17
1480486721.60804,5.658910472947329e-11,4.223407589234523e-17
1481266492.4623115,1.2938212070515752e-10,9.335180402927374e-17
1482046263.316583,2.837090017976247e-10,1.9791311799754855e-16
1482826034.1708543,5.985262623609045e-10,4.037304790744365e-16
1483605805.0251257,1.218222801944444e-09,7.947162120627865e-16
1484385575.879397,2.398334749981056e-09,1.5134086399518285e-15
1485165346.7336683,4.577580790109343e-09,2.794726204744458e-15
1485945117.5879397,8.488247123193348e-09,5.0151481190432314e-15
1486724888.4422112,1.5321015963177463e-08,8.762534278571356e-15
1487504659.2964823,2.6965243423635652e-08,1.493288367560451e-14
1488284430.1507537,4.635147771407119e-08,2.4861450237902635e-14
1489064201.0050251,7.792965604616915e-08,4.0496741009387184e-14
1489843971.8592966,1.283238772805244e-07,6.462696182898716e-14
1490623742.7135677,2.0721282355687325e-07,1.0116939591193593e-13
1491403513.5678391,3.2849366289390764e-07,1.5553394779079627e-13
1492183284.4221106,5.117964327529284e-07,2.3507260992755606e-13
1492963055.276382,7.844252758603934e-07,3.496268700145236e-13
1493742826.1306534,1.1838122428263454e-06,5.12185041000441e-13
1494522596.9849246,1.760578443233815e-06,7.396611417934493e-13
1495302367.839196,2.5823058626194726e-06,1.0538062751184108e-12
1496082138.6934674,3.738130914258281e-06,1.4822624432645245e-12
1496861909.5477388,5.344277520867668e-06,2.059767427586286e-12
1497641680.40201,7.55065300157887e-06,2.8295177597698623e-12
1498421451.2562814,1.0548634080990396e-05,3.84469496774501e-12
1499201222.1105528,1.4580172780816766e-05,5.170158230129396e-12
1499980992.9648242,1.9948352679964574e-05,6.88430436934403e-12
1500760763.8190954,2.702952495611591e-05,9.081093807705695e-12
1501540534.6733668,3.628715071379907e-05,1.1872238757029636e-11
1502320305.5276382,4.828747136481399e-05,1.5389547564236108e-11
1503100076.3819096,6.371712230154942e-05,1.9787416844596365e-11
1503879847.236181,8.340279687370085e-05,2.524546084829623e-11
1504659618.0904522,0.00010833305785956385,3.1971265467679615e-11
1505439388.9447236,0.0001396823823582746,4.020325243882365e-11
1506219159.798995,0.0001788375134863841,5.021363765217228e-11
1506998930.6532664,0.00022742617862726115,6.23114660861189e-11
1507778701.5075376,0.0002873482194519858,7.684570473043885e-11
1508558472.361809,0.0003608091637108538,9.420837398123465e-11
1509338243.2160804,0.00045035625308858336,1.1483769736610498e-10
1510118014.0703518,0.0005589169254239378,1.392212490896308e-10
1510897784.924623,0.0006898397335001025,1.6789907876017498e-10
1511677555.7788944,0.0008469376665875806,2.0146679274677994e-10
1512457326.6331658,0.0010345338251110097,2.405785718917538e-10
1513237097.4874372,0.0012575093833407972,2.859501057373161e-10
1514016868.3417087,0.0015213537599688808,3.383614239783426e-10
1514796639.1959798,0.0018322169018866233,3.986596064920844e-10
1515576410.0502512,0.002196963572480288,4.677613539870891e-10
1516356180.9045227,0.002623229522312062,5.466554020284081e-10
1517135951.758794,0.0031194794071724564,6.364047619144106e-10
1517915722.6130652,0.0036950663061528877,7.381487725883441e-10
1518695493.4673367,0.004360292680599188,8.531049484631771e-10
1519475264.321608,0.005126472603547095,9.825706087255546e-10
1520255035.1758795,0.0060059950785355245,1.1279242743821475e-09
1521034806.0301507,0.007012388256540699,1.2906268200365316e-09
1521814576.884422,0.008160384350244444,1.4722223681678755e-09
1522594347.7386935,0.009465985035983943,1.6743389145512525e-09
1523374118.592965,0.010946527125647991,1.8986886744406602e-09
1524153889.447236,0.012620748283557848,2.1470681402611505e-09
1524933660.3015075,0.014508852557165216,2.4213578428390223e-09
1525713431.155779,0.01663257548531264,2.7235218096625973e-09
1526493202.0100503,0.019015248544025417,3.0556067153074795e-09
1527272972.8643217,0.021681862687420363,3.41974072099236e-09
1528052743.718593,0.024659130740516053,3.818132002225763e-09
1528832514.5728643,0.02797554840161037,4.253066965670384e-09
1529612285.4271357,0.03166145361453693,4.726908158641717e-09
1530392056.281407,0.03574908407568666,5.242091877066959e-09
1531171827.1356783,0.04027263264713148,5.801125480219235e-09
1531951597.9899497,0.045268300455680505,6.406584423082577e-09
1532731368.844221,0.05077434746812184,7.061109019759366e-09
1533511139.6984925,0.05683114034540563,7.767400953890522e-09
1534290910.552764,0.06348119739288459,8.528219554567116e-09
1535070681.407035,0.07076923044006697,9.346377858652169e-09
1535850452.2613065,0.0787421835015005,1.0224738482798453e-08
1536630223.115578,0.08744926809023965,1.1166209330656135e-08
1537409993.9698493,0.09694199507695178,1.2173739162874685e-08
1538189764.8241205,0.10727420301064505,1.3250313059405703e-08
1538969535.678392,0.118502082841421,1.4398947805335512e-08
1539749306.5326633,0.13068419901109066,1.5622687232972005e-08
1540529077.3869348,0.14388150690410306,1.6924597554166685e-08
1541308848.241206,0.1581573666783548,1.830776271779859e-08
1542088619.0954773,0.1735775535233134,1.9775279828029237e-08
1542868389.9497488,0.190210264420764,2.133025465922496e-08
1543648160.8040202,0.2081261215116286,2.2975797303432806e-08
1544427931.6582913,0.22739817219974776,2.471501798580574e-08
1545207702.5125628,0.2481018861506165,2.6551023082561246e-08
1545987473.3668342,0.270315149368849,2.8486911374736743e-08
1546767244.2211056,0.2941182555629503,3.052577056928092e-08
1547547015.075377,0.319593895028675,3.267067411685731e-08
1548326785.9296482,0.34682714130325704,3.4924678353150356e-08
1549106556.7839196,0.3759054358613273,3.7290819987417857e-08
1549886327.638191,0.4069185711391178,3.977211395874493e-08
1550666098.4924624,0.43995867218686197,4.2371551676698145e-08
1551445869.3467336,0.47512017725899963,4.5092099659203066e-08
1552225640.201005,0.5124998176588188,4.793669857633404e-08
1553005411.0552764,0.5521965971573782,5.0908262704497445e-08
1553785181.9095478,0.5943117713071505,5.4009679791280596e-08
1554564952.7638192,0.6389488269674906,5.7243811327171494e-08
1555344723.6180904,0.6862134623531202,6.061349321629411e-08
1556124494.4723618,0.7362135679080455,6.412153683487373e-08
1556904265.3266332,0.7890592082955448,6.77707304627027e-08
1557684036.1809046,0.8448626057817846,7.156384107018263e-08
1558463807.0351758,0.9037381252748321,7.550361644136663e-08
